,image_id,area
1369,14153,2005.0
1370,36670,3669.0
1371,20013,10466.0
1372,33415,7624.0
1373,34197,25077.0
1374,54432,8042.0
1375,44277,32054.0
1376,15465,6.0
1377,38289,4152.0
1378,45490,2711.0
1379,45317,3404.0
1380,31509,3503.0
1381,50804,393.0
1382,2324,70033.0
1383,5658,1037.0
1384,58449,1711.0
1385,45683,3822.0
1386,27788,20747.0
1387,45303,31048.0
1388,8772,4595.0
1389,6603,8194.0
1390,5756,842.0
1391,18919,2626.0
1392,249,701.0
1393,55963,4606.0
1394,45629,8670.0
1395,9883,19081.0
1396,50476,25032.0
1397,59187,3036.0
1398,22137,9831.0
1399,37875,12409.0
1400,34481,14021.0
1401,20278,22421.0
1402,6818,20476.0
1403,36959,17704.0
1404,10083,19811.0
1405,17945,4870.0
1406,300,29226.0
1407,13148,578.0
1408,52498,10236.0
1409,32351,23745.0
1410,43473,20837.0
1411,39219,19162.0
1412,57303,5789.0
1413,56645,5481.0
1414,24112,13226.0
1415,59836,14304.0
1416,51849,27542.0
1417,34002,13777.0
1418,456,26153.0
1419,41197,28326.0
1420,19224,30007.0
1421,16469,29994.0
1422,46473,40683.0
1423,442,1197.0
1424,54375,62.0
1425,43665,14798.0
1426,31401,15775.0
1427,53867,25659.0
1428,46050,20123.0
1429,23469,18905.0
1430,14528,3310.0
1431,8777,26579.0
1432,47371,10267.0
1433,9114,4842.0
1434,56299,23516.0
1435,51263,24714.0
1436,54671,14876.0
1437,5875,26781.0
1438,17030,10354.0
1439,21830,8619.0
1440,15045,25505.0
1441,49800,5475.0
1442,59436,10402.0
1443,18717,2048.0
1444,19410,5901.0
1445,48241,134.0
1446,5790,6688.0
1447,19321,20164.0
1448,47395,6091.0
1449,21194,9092.0
1450,53607,1414.0
1451,41305,5125.0
1452,22053,16201.0
1453,33684,20114.0
1454,49784,35169.0
1455,9238,782.0
1456,28796,17449.0
1457,18773,28090.0
1458,19042,13278.0
1459,43268,5757.0
1460,31551,484.0
1461,58139,10071.0
1462,10477,3640.0
1463,54052,23100.0
1464,30694,7851.0
1465,18021,1557.0
1466,28845,10360.0
1467,31159,10332.0
1468,2025,27853.0
1469,45367,8892.0
1470,19404,14306.0
1471,57296,8976.0
1472,36919,10251.0
1473,15394,26923.0
1474,14701,8249.0
1475,16815,8965.0
1476,36550,10367.0
1477,58152,2712.0
1478,36865,1876.0
1479,26348,8296.0
1480,41918,21555.0
1481,22225,6753.0
1482,40518,10307.0
1483,41299,20979.0
1484,9311,4818.0
1485,55025,12499.0
1486,27961,25349.0
1487,51113,20935.0
1488,4731,20637.0
1489,40477,27509.0
1490,40594,10350.0
1491,8462,21656.0
1492,13853,32431.0
1493,13901,798.0
1494,2914,17856.0
1495,8908,21592.0
1496,15781,12420.0
1497,47162,11032.0
1498,53746,1427.0
1499,6119,26321.0
1500,33332,23786.0
1501,42209,5990.0
1502,46782,9550.0
1503,34398,29150.0
1504,27138,22609.0
1505,13097,4182.0
1506,8352,6925.0
1507,10247,16023.0
1508,42548,4686.0
1509,42034,34101.0
1510,40377,23497.0
1511,14947,8143.0
1512,28603,8416.0
1513,40001,5747.0
1514,24450,14698.0
1515,56161,8740.0
1516,45158,28865.0
1517,41147,8437.0
1518,21967,36059.0
1519,39017,5754.0
1520,33469,6953.0
1521,49594,6016.0
1522,4725,0.0
1523,39477,3097.0
1524,39881,14654.0
1525,48052,27722.0
1526,57079,10428.0
1527,35936,17065.0
1528,7221,21603.0
1529,41466,7626.0
1530,52088,2969.0
1531,34223,6109.0
1532,30668,3395.0
1533,41272,5730.0
1534,11861,2684.0
1535,28762,10174.0
1536,31089,4521.0
1537,45131,10332.0
1538,27128,10228.0
1539,33006,16379.0
1540,25973,24517.0
1541,12215,9652.0
1542,18296,6868.0
1543,18770,3164.0
1544,48094,11560.0
1545,39654,7325.0
1546,59276,605.0
1547,45070,2058.0
1548,16908,17569.0
1549,14156,2506.0
1550,21269,3207.0
1551,50380,5731.0
1552,2809,5422.0
1553,43106,9384.0
1554,510,3179.0
1555,22001,12772.0
1556,46806,30089.0
1557,46115,9526.0
1558,29711,19642.0
1559,34136,9632.0
1560,30966,33591.0
1561,28643,5374.0
1562,59893,6836.0
1563,47601,309.0
1564,47669,9707.0
1565,15754,5197.0
1566,57744,550.0
1567,27397,11417.0
1568,146,8921.0
1569,41824,6034.0
1570,21788,15763.0
1571,44364,21565.0
1572,4311,22989.0
1573,4014,26396.0
1574,26522,1051.0
1575,26795,20867.0
1576,13164,12626.0
1577,21901,30475.0
1578,45379,15883.0
1579,3117,21938.0
1580,6792,6880.0
1581,39005,10754.0
1582,48183,17180.0
1583,42032,1390.0
1584,58081,21044.0
1585,25262,12947.0
1586,45259,11410.0
1587,9152,12553.0
1588,50384,13954.0
1589,38500,1016.0
1590,8551,25388.0
1591,37391,20059.0
1592,18192,12016.0
1593,31701,5407.0
1594,25731,88.0
1595,9079,23317.0
1596,40546,20708.0
1597,51106,8633.0
1598,23504,4573.0
1599,13260,18927.0
1600,44519,25663.0
1601,38687,15115.0
1602,3676,13950.0
1603,51534,27962.0
1604,12135,26982.0
1605,29701,16848.0
1606,60106,17692.0
1607,18248,14563.0
1608,2816,20405.0
1609,58701,24803.0
1610,54459,16392.0
1611,9304,30630.0
1612,56728,14403.0
1613,41801,19604.0
1614,37697,24309.0
1615,21869,15944.0
1616,11311,10898.0
1617,54650,31397.0
1618,37734,13714.0
1619,17979,5331.0
1620,44512,8186.0
1621,9141,29133.0
1622,12738,48446.0
1623,43856,21857.0
1624,52752,17362.0
1625,56209,16083.0
1626,22162,26636.0
1627,2504,16767.0
1628,18057,510.0
1629,56152,23501.0
1630,51788,39696.0
1631,16034,24712.0
1632,8934,21390.0
1633,21429,13564.0
1634,18890,24746.0
1635,3122,6132.0
1636,42078,11370.0
1637,14277,11629.0
1638,32285,4428.0
1639,13965,23839.0
1640,55093,24229.0
1641,16352,2357.0
1642,41981,21344.0
1643,42276,15819.0
1644,19564,14884.0
1645,25681,16318.0
1646,36080,21243.0
1647,11678,10320.0
1648,49492,20329.0
1649,5839,24502.0
1650,51560,35450.0
1651,39333,11534.0
1652,18852,2905.0
1653,46131,18421.0
1654,23713,16917.0
1655,1735,11577.0
1656,2374,17141.0
1657,60303,15144.0
1658,8746,5320.0
1659,12942,13930.0
1660,35500,27622.0
1661,17123,25914.0
1662,18193,22651.0
1663,1905,9656.0
1664,26741,2623.0
1665,28205,156.0
1666,45874,21750.0
1667,18805,76.0
1668,25493,26917.0
1669,36110,70746.0
1670,14458,15488.0
1671,16975,10746.0
1672,17652,22384.0
1673,6973,25161.0
1674,58973,16879.0
1675,20467,73601.0
1676,7129,62.0
1677,11596,21593.0
1678,2339,14013.0
1679,20883,36980.0
1680,1257,3980.0
1681,35198,47714.0
1682,32132,10861.0
1683,31339,4146.0
1684,22747,30256.0
1685,38798,13283.0
1686,20657,14302.0
1687,43379,25483.0
1688,31055,13440.0
1689,17385,14315.0
1690,29222,27180.0
1691,12478,18916.0
1692,31768,15175.0
1693,17609,16331.0
1694,40884,22885.0
1695,55730,13320.0
1696,46440,19810.0
1697,18827,15121.0
1698,33417,23937.0
1699,865,23713.0
1700,43592,24620.0
1701,50501,14824.0
1702,44220,24623.0
1703,23776,26070.0
1704,28292,8874.0
1705,11031,13736.0
1706,54901,21912.0
1707,21177,18801.0
1708,11732,18150.0
1709,53552,38344.0
1710,5171,30877.0
1711,40316,14782.0
1712,58372,15561.0
1713,55132,24497.0
1714,35351,30799.0
1715,52165,1543.0
1716,14046,15523.0
1717,7341,27444.0
1718,5692,16192.0
1719,30636,35304.0
1720,12705,16048.0
1721,37746,24119.0
1722,58266,38339.0
1723,8626,11092.0
1724,2426,606.0
1725,52182,4849.0
1726,35417,21719.0
1727,57542,14478.0
1728,7626,2142.0
1729,34080,21552.0
1730,46770,15161.0
1731,33556,16559.0
1732,11573,938.0
1733,43847,24963.0
1734,46647,31925.0
1735,59399,7938.0
1736,13186,11655.0
1737,26143,15864.0
1738,58814,388.0
1739,1031,18038.0
1740,26315,24485.0
1741,49220,25862.0
1742,43622,29489.0
1743,55117,11128.0
1744,20833,8681.0
1745,31815,15705.0
1746,8584,15760.0
1747,8325,13802.0
1748,14057,22125.0
1749,3412,15699.0
1750,57952,1821.0
1751,23133,17374.0
1752,211,14350.0
1753,11303,54559.0
1754,38474,32710.0
1755,53163,19013.0
1756,8358,47171.0
1757,24963,12858.0
1758,43567,2773.0
1759,3302,13763.0
1760,40558,6289.0
1761,16947,21437.0
1762,6067,30982.0
1763,27053,17841.0
1764,54548,13286.0
1765,55664,28215.0
1766,41838,14046.0
1767,53170,22046.0
1768,26775,68242.0
1769,50149,22849.0
1770,27949,24938.0
1771,49745,40.0
1772,59995,25448.0
1773,52905,13248.0
1774,27581,24244.0
1775,5711,17069.0
1776,44172,14665.0
1777,5497,324.0
1778,20165,14639.0
1779,41840,14328.0
1780,36024,23319.0
1781,52560,8641.0
1782,8883,6186.0
1783,12239,14293.0
1784,23690,12721.0
1785,6104,15943.0
1786,46750,12439.0
1787,49958,18549.0
1788,23208,29170.0
1789,5913,26209.0
1790,5732,18069.0
1791,43045,9605.0
1792,27689,31598.0
1793,32471,11818.0
1794,40166,11258.0
1795,22319,18599.0
1796,7768,28133.0
1797,6513,24729.0
1798,57442,13070.0
1799,55291,372.0
1800,35309,13843.0
1801,47050,25287.0
1802,41852,6802.0
1803,8288,7562.0
1804,14754,30610.0
1805,47912,29806.0
1806,34814,90000.0
1807,44570,17301.0
1808,48456,18587.0
1809,50217,27209.0
1810,53379,16344.0
1811,34164,32043.0
1812,4269,5588.0
1813,7253,23678.0
1814,32454,24065.0
1815,13816,29595.0
1816,972,11345.0
1817,2919,2372.0
1818,21348,20166.0
1819,46336,24363.0
1820,26745,26013.0
1821,56915,7955.0
1822,6536,28499.0
1823,25190,24609.0
1824,47935,23033.0
1825,26432,29917.0
1826,29999,7310.0
1827,27229,28965.0
1828,32540,6688.0
1829,295,22641.0
1830,22464,4438.0
1831,53571,18646.0
1832,31264,32459.0
1833,19139,27832.0
1834,37268,25310.0
1835,8259,28843.0
1836,37413,11877.0
1837,21199,26735.0
1838,47918,26491.0
1839,25880,17725.0
1840,47317,14851.0
1841,53686,16777.0
1842,26660,19288.0
1843,26493,26398.0
1844,26211,175.0
1845,36204,13884.0
1846,12336,35843.0
1847,59462,23263.0
1848,1796,20837.0
1849,40932,11840.0
1850,53601,50.0
1851,28336,15787.0
1852,3219,16437.0
1853,17118,25247.0
1854,24454,29945.0
1855,48405,19642.0
1856,37064,15860.0
1857,52794,28677.0
1858,16855,7256.0
1859,40893,5767.0
1860,19155,10859.0
1861,58825,9817.0
1862,25566,3100.0
1863,47998,29376.0
1864,1849,36791.0
1865,14489,25445.0
1866,13564,16035.0
1867,16624,25565.0
1868,42349,11975.0
1869,2002,15178.0
1870,3571,21785.0
1871,59016,12363.0
1872,37859,22611.0
1873,12492,42398.0
1874,30059,15375.0
1875,36123,11441.0
1876,57712,29716.0
1877,59970,7596.0
1878,36930,22187.0
1879,126,24987.0
1880,43562,12562.0
1881,45332,24479.0
1882,17017,24360.0
1883,14784,21475.0
1884,53793,9864.0
1885,25574,66207.0
1886,20618,4785.0
1887,56153,11320.0
1888,33929,17685.0
1889,19845,50744.0
1890,1493,8042.0
1891,35830,30203.0
1892,40256,12974.0
1893,13594,11913.0
1894,58158,21823.0
1895,52062,3373.0
1896,15842,41091.0
1897,11916,21278.0
1898,39117,30651.0
1899,38824,5593.0
1900,36768,30130.0
1901,46706,9452.0
1902,12841,32679.0
1903,35942,29906.0
1904,5326,13296.0
1905,7121,20188.0
1906,6884,385.0
1907,26721,4222.0
1908,47308,16698.0
1909,57162,14070.0
1910,57977,36242.0
1911,13571,15000.0
1912,39484,26808.0
1913,55939,2229.0
1914,11498,29026.0
1915,47787,22724.0
1916,20926,340.0
1917,15941,6953.0
1918,46153,11799.0
1919,51175,12510.0
1920,17161,20846.0
1921,37289,20280.0
1922,11770,19909.0
1923,40924,27997.0
1924,48595,7987.0
1925,20836,11616.0
1926,19062,21303.0
1927,44306,1664.0
1928,54498,12756.0
1929,14415,7201.0
1930,33215,10839.0
1931,11570,24320.0
1932,9085,378.0
1933,56272,18288.0
1934,23754,48463.0
1935,3047,16606.0
1936,51832,20370.0
1937,54875,8009.0
1938,33890,32788.0
1939,37511,15278.0
1940,36374,26361.0
1941,54316,23787.0
1942,45297,25660.0
1943,16923,37748.0
1944,979,25375.0
1945,30963,22528.0
1946,19347,29523.0
1947,22223,16257.0
1948,38226,10010.0
1949,26810,6632.0
1950,58969,39969.0
1951,5101,6927.0
1952,11763,40230.0
1953,57906,21013.0
1954,46713,12736.0
1955,24759,15091.0
1956,37674,23353.0
1957,31148,32966.0
1958,30651,28795.0
1959,35544,9844.0
1960,57686,17759.0
1961,12767,20373.0
1962,45464,17651.0
1963,55099,30568.0
1964,3746,73597.0
1965,30003,22589.0
1966,1203,11971.0
1967,23355,15668.0
1968,46049,17117.0
1969,21786,26227.0
1970,38046,27217.0
1971,38757,10623.0
1972,33064,5254.0
1973,34880,79777.0
1974,43104,35305.0
1975,42265,2645.0
1976,50233,39018.0
1977,9132,15230.0
1978,51028,1996.0
1979,13582,20642.0
1980,7289,8015.0
1981,39610,38839.0
1982,19092,30551.0
1983,5120,28132.0
1984,12121,16498.0
1985,15100,20789.0
1986,2406,20661.0
1987,58320,13079.0
1988,55510,29443.0
1989,46913,29165.0
1990,10296,20684.0
1991,47597,9378.0
1992,59207,43133.0
1993,41107,18279.0
1994,302,12572.0
1995,38809,16802.0
1996,54950,31296.0
1997,39278,671.0
1998,28905,24377.0
1999,22051,18479.0
2000,54640,22695.0
2001,5370,25936.0
2002,39378,3518.0
2003,21146,28874.0
2004,23988,20855.0
2005,53485,20059.0
2006,32018,15471.0
2007,42696,21020.0
2008,8486,9247.0
2009,45060,21207.0
2010,48616,5189.0
2011,42547,88919.0
2012,20834,17066.0
2013,56373,11742.0
2014,49733,37418.0
2015,30262,17363.0
2016,37679,16131.0
2017,45554,20994.0
2018,21349,20345.0
2019,2990,1335.0
2020,53745,24193.0
2021,28382,45756.0
2022,9148,9158.0
2023,51752,16557.0
2024,37706,25789.0
2025,28859,6039.0
2026,47995,157.0
2027,22074,31034.0
2028,33286,3631.0
2029,41490,1360.0
2030,39698,29609.0
2031,35804,25966.0
2032,51677,10384.0
2033,23587,11888.0
2034,28795,24627.0
2035,10153,28490.0
2036,4057,48911.0
2037,27293,29106.0
2038,25723,15224.0
2039,58724,14720.0
2040,29308,19627.0
2041,7056,38536.0
2042,57843,23274.0
2043,41385,28090.0
2044,1448,21142.0
2045,51305,23223.0
2046,36896,19063.0
2047,50864,12881.0
2048,6400,18507.0
2049,30730,26699.0
2050,54681,19538.0
2051,3195,40909.0
2052,39638,11781.0
2053,45312,3617.0
2054,13585,10315.0
2055,30380,10384.0
2056,48915,3831.0
2057,31729,13588.0
2058,37731,2680.0
2059,48646,10439.0
2060,54258,15528.0
2061,41282,4955.0
2062,11380,16639.0
2063,10434,22497.0
2064,46546,20915.0
2065,43083,3947.0
2066,39043,19692.0
2067,1966,25032.0
2068,5537,19430.0
2069,16100,21753.0
2070,23768,20893.0
2071,30902,33711.0
2072,26994,4692.0
2073,25978,23388.0
2074,28291,9049.0
2075,43877,26721.0
2076,31136,4354.0
2077,35355,22739.0
2078,50616,3573.0
2079,34874,6124.0
2080,41868,28478.0
2081,45034,11077.0
2082,47127,11514.0
2083,54796,2890.0
2084,15215,32326.0
2085,59031,26725.0
2086,57348,28022.0
2087,33454,15327.0
2088,55067,35123.0
2089,5418,15350.0
2090,30691,23006.0
2091,53767,45755.0
2092,55058,3943.0
2093,32741,24865.0
2094,6195,19903.0
2095,361,22469.0
2096,52825,25872.0
2097,10378,10476.0
2098,51114,13717.0
2099,29167,15291.0
2100,28590,28667.0
2101,26319,21278.0
2102,16093,18795.0
2103,36009,33195.0
2104,11494,7908.0
2105,40200,12749.0
2106,47657,13523.0
2107,60132,10135.0
2108,4323,3629.0
2109,8863,49589.0
2110,32112,15763.0
2111,43553,12255.0
2112,32587,11833.0
2113,51907,19831.0
2114,35813,26332.0
2115,56469,11629.0
2116,8596,12560.0
2117,10864,15355.0
2118,12163,16612.0
2119,401,7170.0
2120,6115,21578.0
2121,27265,26141.0
2122,40207,4336.0
2123,53873,24662.0
2124,38626,26835.0
2125,22594,30768.0
2126,46007,22609.0
2127,9169,19760.0
2128,29659,16040.0
2129,4941,25353.0
2130,56061,16548.0
2131,48551,3194.0
2132,32915,24595.0
2133,1846,13572.0
2134,10525,25591.0
2135,5510,25352.0
2136,7016,12926.0
2137,49441,22988.0
2138,12178,12166.0
2139,15672,5523.0
2140,34314,14847.0
2141,56558,19870.0
2142,44033,562.0
2143,36770,15749.0
2144,15355,35045.0
2145,50406,18477.0
2146,42198,13726.0
2147,18228,14007.0
2148,1670,39175.0
2149,51793,26167.0
2150,57340,25813.0
2151,53496,14701.0
2152,21559,14752.0
2153,19492,25281.0
2154,16264,8313.0
2155,49598,32663.0
2156,54937,14908.0
2157,12392,13044.0
2158,36346,21876.0
2159,60296,505.0
2160,1157,10403.0
2161,20424,19595.0
2162,21311,240.0
2163,16778,23264.0
2164,37549,34778.0
2165,15438,19621.0
2166,1433,17952.0
2167,49415,31744.0
2168,1411,32584.0
2169,548,16346.0
2170,28187,7628.0
2171,9818,4863.0
2172,37037,21624.0
2173,47851,18420.0
2174,21928,20849.0
2175,57385,26717.0
2176,41220,11154.0
2177,1680,26797.0
2178,1431,29133.0
2179,56615,5200.0
2180,26542,218.0
2181,5490,12970.0
2182,27254,5804.0
2183,36830,36983.0
2184,30501,25704.0
2185,24298,8691.0
2186,30929,31.0
2187,45186,268.0
2188,52646,17180.0
2189,17398,18759.0
2190,41259,15300.0
2191,42377,9313.0
2192,15921,34698.0
2193,2835,14097.0
2194,47900,22620.0
2195,37165,10874.0
2196,18682,14469.0
2197,10682,18875.0
2198,51919,28073.0
2199,1389,20577.0
2200,21073,24550.0
2201,3672,4915.0
2202,40763,12989.0
2203,12915,11279.0
2204,9175,11790.0
2205,48657,23023.0
2206,32811,30354.0
2207,47328,6347.0
2208,55647,22256.0
2209,52048,35381.0
2210,18823,12104.0
2211,7250,19992.0
2212,12836,12330.0
2213,40938,16895.0
2214,41277,28120.0
2215,3070,24585.0
2216,3434,6568.0
2217,29857,16141.0
2218,52556,680.0
2219,32703,26798.0
2220,7864,4692.0
2221,8294,22578.0
2222,5926,14384.0
2223,44829,22048.0
2224,9652,29590.0
2225,19367,25591.0
2226,33418,16942.0
2227,42669,26360.0
2228,9260,12790.0
2229,14839,27415.0
2230,18198,20192.0
2231,633,28237.0
2232,5479,15421.0
2233,34797,23687.0
2234,7264,10522.0
2235,57334,13099.0
2236,53153,20346.0
2237,6826,10145.0
2238,24172,17413.0
2239,54571,22511.0
2240,4194,12390.0
2241,42752,13587.0
2242,59422,32326.0
2243,51747,22596.0
2244,43404,4245.0
2245,39507,27035.0
2246,53008,19906.0
2247,47307,29794.0
2248,25616,23048.0
2249,50504,11512.0
2250,32565,24110.0
2251,15333,16557.0
2252,56286,16115.0
2253,25631,8652.0
2254,42777,8711.0
2255,13923,12650.0
2256,36066,4353.0
2257,30406,15075.0
2258,15977,9406.0
2259,38127,8752.0
2260,20428,17120.0
2261,10602,22973.0
2262,52047,15840.0
2263,28697,8296.0
2264,2996,20231.0
2265,43057,17330.0
2266,26647,13853.0
2267,8779,28898.0
2268,46166,10155.0
2269,19186,6052.0
2270,31685,8574.0
2271,26517,30104.0
2272,16479,6750.0
2273,49143,27540.0
2274,36693,16639.0
2275,7908,6951.0
2276,25439,19476.0
2277,2607,5684.0
2278,10255,13818.0
2279,11432,26074.0
2280,27701,9633.0
2281,57511,23463.0
2282,5367,15278.0
2283,16641,33966.0
2284,53300,6803.0
2285,19848,27177.0
2286,51975,25855.0
2287,10168,2582.0
2288,33906,14268.0
2289,14393,5757.0
2290,18740,29249.0
2291,36296,15400.0
2292,54765,16420.0
2293,21605,17399.0
2294,38382,23466.0
2295,55311,12071.0
2296,56861,29377.0
2297,49892,14370.0
2298,47460,24859.0
2299,1416,18111.0
2300,11496,33407.0
2301,19770,13323.0
2302,24669,23657.0
2303,11428,35589.0
2304,5477,29564.0
2305,33808,4596.0
2306,35291,17123.0
2307,8930,13990.0
2308,1312,4300.0
2309,48702,22372.0
2310,34312,23195.0
2311,6132,29063.0
2312,5597,54694.0
2313,2827,12847.0
2314,18943,25288.0
2315,52580,20520.0
2316,23461,18944.0
2317,29020,20006.0
2318,921,20792.0
2319,5944,16133.0
2320,407,26329.0
2321,7495,12482.0
2322,39959,11778.0
2323,58273,11556.0
2324,49775,1830.0
2325,30190,20494.0
2326,8757,15302.0
2327,21193,22207.0
2328,41663,21629.0
2329,30666,7663.0
2330,23089,6060.0
2331,49596,15987.0
2332,21934,29350.0
2333,32176,20811.0
2334,5570,13374.0
2335,56192,18438.0
2336,58213,17039.0
2337,36015,12047.0
2338,3884,18204.0
2339,30209,20010.0
2340,10277,23338.0
2341,20481,1272.0
2342,47367,24364.0
2343,43521,48911.0
2344,25764,3849.0
2345,20603,25074.0
2346,31627,15418.0
2347,52421,22275.0
2348,24817,19118.0
2349,21372,21491.0
2350,30852,14357.0
2351,8789,21335.0
2352,31158,36027.0
2353,26569,16469.0
2354,33562,13664.0
2355,11300,20198.0
2356,45357,30924.0
2357,7516,9005.0
2358,13771,14756.0
2359,26505,16364.0
2360,15563,12763.0
2361,35244,13198.0
2362,48288,24080.0
2363,6947,14871.0
2364,29370,31140.0
2365,41072,21702.0
2366,23046,6908.0
2367,53137,4989.0
2368,12390,21723.0
2369,35725,13747.0
2370,5679,10711.0
2371,16436,15734.0
2372,16383,23903.0
2373,9320,5810.0
2374,30795,0.0
2375,20818,18512.0
2376,26807,9428.0
2377,50800,22852.0
2378,26511,16683.0
2379,7990,9169.0
2380,54595,7189.0
2381,32848,26800.0
2382,31665,7120.0
2383,51655,21812.0
2384,15665,36626.0
2385,33395,39314.0
2386,48364,10430.0
2387,30796,18516.0
2388,16547,41938.0
2389,56993,19879.0
2390,6088,16914.0
2391,29359,11125.0
2392,43623,8435.0
2393,51567,21579.0
2394,10686,10353.0
2395,49394,30394.0
2396,40368,8254.0
2397,19623,5828.0
2398,36731,14494.0
2399,57503,26206.0
2400,44833,5350.0
2401,31028,18954.0
2402,55640,26012.0
2403,31693,19305.0
2404,49701,26187.0
2405,53102,23388.0
2406,25694,10090.0
2407,32750,25294.0
2408,3558,30984.0
2409,10699,38678.0
2410,48214,38112.0
2411,12759,15395.0
2412,54447,14638.0
2413,48622,29686.0
2414,20272,13288.0
2415,42339,18369.0
2416,24786,27254.0
2417,36228,25637.0
2418,55955,15586.0
2419,24081,6632.0
2420,26349,13532.0
2421,372,5790.0
2422,5223,13742.0
2423,10799,546.0
2424,32914,24588.0
2425,20913,4914.0
2426,20062,24128.0
2427,54176,21213.0
2428,15007,14258.0
2429,34938,6684.0
2430,4245,29765.0
2431,47122,13233.0
2432,47775,11254.0
2433,57002,18802.0
2434,33069,29508.0
2435,51727,14800.0
2436,37615,26454.0
2437,12713,6032.0
2438,9237,20134.0
2439,14661,19969.0
2440,30866,28863.0
2441,845,25506.0
2442,19242,10427.0
2443,47128,9046.0
2444,42958,19198.0
2445,36653,22080.0
2446,51761,28871.0
2447,14237,16100.0
2448,58103,5796.0
2449,17869,9916.0
2450,1500,25675.0
2451,21813,16460.0
2452,4373,5127.0
2453,12373,14817.0
2454,44664,17624.0
2455,36086,15383.0
2456,45280,18349.0
2457,19566,11045.0
2458,8691,15402.0
2459,13959,13596.0
2460,12937,16699.0
2461,878,25717.0
2462,8333,24978.0
2463,3256,16042.0
2464,37568,15660.0
2465,59596,21890.0
2466,8559,24877.0
2467,6978,14796.0
2468,53973,11008.0
2469,48435,6642.0
2470,58692,24591.0
2471,49714,20321.0
2472,10379,16877.0
2473,7677,16035.0
2474,18640,46200.0
2475,17275,17147.0
2476,30219,34202.0
2477,50245,3177.0
2478,52862,2272.0
2479,4331,82542.0
2480,544,8598.0
2481,18729,19915.0
2482,15116,14206.0
2483,46829,22281.0
2484,4817,41443.0
2485,3651,11748.0
2486,24953,13912.0
2487,18543,25492.0
2488,39021,10713.0
2489,40582,16224.0
2490,41762,20585.0
2491,43283,13547.0
2492,25140,24158.0
2493,57146,50453.0
2494,56471,19509.0
2495,48043,17023.0
2496,6325,25210.0
2497,52738,19767.0
2498,28518,7800.0
2499,44593,12440.0
2500,19830,12090.0
2501,59936,13077.0
2502,32419,13621.0
2503,56548,28331.0
2504,6523,43388.0
2505,57054,6461.0
2506,59120,23079.0
2507,5858,15020.0
2508,56235,21120.0
2509,29353,2623.0
2510,34260,15180.0
2511,16616,22256.0
2512,38714,21049.0
2513,20138,50636.0
2514,10283,15830.0
2515,11396,29293.0
2516,43345,22192.0
2517,49577,8238.0
2518,45444,26909.0
2519,51352,19684.0
2520,52762,16699.0
2521,59634,8301.0
2522,6461,15257.0
2523,38328,13865.0
2524,36415,17763.0
2525,8394,86.0
2526,12389,23904.0
2527,36464,19469.0
2528,4033,28812.0
2529,56955,26619.0
2530,55735,15104.0
2531,18917,16008.0
2532,48876,22344.0
2533,43959,10837.0
2534,8121,11634.0
2535,21741,18690.0
2536,22713,980.0
2537,20116,26776.0
2538,29602,19748.0
2539,57496,17771.0
2540,55421,32266.0
2541,44396,46827.0
2542,44366,365.0
2543,7526,25213.0
2544,6071,26384.0
2545,13623,21495.0
2546,50341,22188.0
2547,32655,16080.0
2548,10220,12211.0
2549,2939,32030.0
2550,23553,26807.0
2551,45047,17258.0
2552,36117,15126.0
2553,52757,16921.0
2554,4209,16421.0
2555,49235,26247.0
2556,24940,5731.0
2557,20734,25261.0
2558,20081,22972.0
2559,60019,15561.0
2560,37692,19898.0
2561,24829,10205.0
2562,17641,5142.0
2563,35665,15762.0
2564,49015,21454.0
2565,7756,8228.0
2566,14323,34860.0
2567,18910,17584.0
2568,26728,31804.0
2569,22017,8497.0
2570,23795,1908.0
2571,18689,565.0
2572,40208,20100.0
2573,9958,11203.0
2574,33687,10622.0
2575,24092,32960.0
2576,31009,3369.0
2577,22454,17478.0
2578,23992,14830.0
2579,60068,5855.0
2580,59906,11892.0
2581,1807,7189.0
2582,40397,6360.0
2583,40134,14597.0
2584,12187,9621.0
2585,58902,17194.0
2586,15075,16743.0
2587,27943,9083.0
2588,32510,24351.0
2589,28838,19038.0
2590,18569,15831.0
2591,46701,18187.0
2592,840,16685.0
2593,53088,2790.0
2594,4671,16437.0
2595,30492,8702.0
2596,723,6173.0
2597,65,6529.0
2598,1538,14793.0
2599,49006,30917.0
2600,27612,11539.0
2601,58494,22135.0
2602,55016,2117.0
2603,15439,16731.0
2604,24175,4697.0
2605,32044,98.0
2606,9932,30643.0
2607,10560,11050.0
2608,58232,22240.0
2609,44659,21361.0
2610,34322,29658.0
2611,6935,19942.0
2612,29619,12190.0
2613,58521,9084.0
2614,2793,24469.0
2615,53835,8073.0
2616,18777,10179.0
2617,30479,35203.0
2618,38586,21209.0
2619,33231,17829.0
2620,55713,24450.0
2621,34670,10304.0
2622,51594,19906.0
2623,10339,26176.0
2624,12028,21560.0
2625,8426,21205.0
2626,36841,2684.0
2627,22987,3395.0
2628,51844,10202.0
2629,11321,22069.0
2630,30172,588.0
2631,35062,10708.0
2632,30954,14469.0
2633,25279,6953.0
2634,46062,13946.0
2635,41589,23939.0
2636,9235,17813.0
2637,22634,24749.0
2638,48519,34593.0
2639,16447,28222.0
2640,15242,22728.0
2641,53359,17643.0
2642,14885,13920.0
2643,39825,563.0
2644,24890,85.0
2645,59483,13937.0
2646,38874,29218.0
